CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE
43610,Excision of stomach lesion,916.53,0.0
43611,Excision of stomach lesion,1144.83,0.0
43620,Removal of stomach,1827.74,0.0
43621,Removal of stomach,2083.99,0.0
43622,Removal of stomach,2121.6,0.0
43631,Removal of stomach partial,1350.84,0.0
43632,Removal of stomach partial,1868.67,0.0
43633,Removal of stomach partial,1769.5,0.0
43634,Removal of stomach partial,1954.87,0.0
43635,Removal of stomach partial,100.51,0.0
43640,Vagotomy & pylorus repair,1117.54,0.0
43641,Vagotomy & pylorus repair,1129.52,0.0
43644,Lap gastric bypass/roux-en-y,1612.42,0.0
43645,Lap gastr bypass incl smll i,1711.92,0.0
43647,Lap impl electrode antrum,0.0,0.0
43648,Lap revise/remv eltrd antrum,0.0,0.0
43651,Laparoscopy vagus nerve,631.65,0.0
43652,Laparoscopy vagus nerve,729.83,0.0
43653,Laparoscopy gastrostomy,563.1,0.0
43659,Unlisted laps px stomach,0.0,0.0
43752,Nasal/orogastric w/tube plmt,34.28,0.0
43753,Tx gastro intub w/asp,20.3,0.0
43754,Dx gastr intub w/asp spec,47.59,0.0
43755,Dx gastr intub w/asp specs,54.91,0.0
43756,Dx duod intub w/asp spec,46.92,0.0
43757,Dx duod intub w/asp specs,69.89,0.0
43761,Reposition gastrostomy tube,88.19,0.0
43762,Rplc gtube no revj trc,34.28,0.0
43763,Rplc gtube revj gstrst trc,82.87,0.0
43770,Lap place gastr adj device,1064.96,0.0
43771,Lap revise gastr adj device,1201.74,0.0
43772,Lap rmvl gastr adj device,891.57,0.0
43773,Lap replace gastr adj device,1201.74,0.0
43774,Lap rmvl gastr adj all parts,904.22,0.0
43775,Lap sleeve gastrectomy,996.4,0.0
43800,Pyloroplasty,867.94,0.0
43810,Gastroduodenostomy,952.47,0.0
43820,Gastrojejunostomy wo vagotmy,1251.99,0.0
43825,Gastrojejunostomy w/vagotomy,1226.04,0.0
43830,Gstrst open wo constj tube,673.59,0.0
43831,Gastrostomy open neonatal,596.71,0.0
43832,Gstrst open w/constj tube,982.43,0.0
43840,Gstrrphy sutr duol/gstr ulcr,1267.97,0.0
43843,Gstr rstcv oth/thn v-band,1202.07,0.0
43845,Gastroplasty duodenal switch,1820.42,0.0
43846,Gstr rstcv px shrt roux-en-y,1541.86,0.0
43847,Gstr rstcv px sm int rcnstj,1681.97,0.0
43848,Revj open gstr rstcv px,1785.47,0.0
43860,Revj gstr/jj anast w/o vgtmy,1510.58,0.0
43865,Revj gstr/jj anast w/vgtmy,1582.46,0.0
43870,Closure gastrostomy surgical,671.26,0.0
43880,Closure gastrocolic fistula,1491.28,0.0
43881,Impl/rplcmt gstr nstim eltrd,0.0,0.0
43882,Rev/rmvl gstr nstim eltrd,0.0,0.0
43886,Gstr rstcv px opn revj port,371.4,0.0
43887,Gstr rstcv px opn rmvl port,334.13,0.0
43888,Gstr rstcv px opn rmvl&rplc,459.6,0.0
43889,Gstr rstcv px trnsorl esg,717.18,0.0
43999,Unlisted procedure stomach,0.0,0.0
44005,Freeing of bowel adhesion,1016.7,0.0
44010,Incision of small bowel,779.75,0.0
44015,Insert needle cath bowel,126.13,0.0
44020,Explore small intestine,911.87,0.0
44021,Decompress small bowel,905.55,0.0
44025,Incision of large bowel,916.2,0.0
44050,Reduce bowel obstruction,878.26,0.0
44055,Correct malrotation of bowel,1372.8,0.0
44100,Biopsy of bowel,91.19,0.0
44110,Excise intestine lesion(s),794.39,0.0
44111,Excision of bowel lesion(s),902.22,0.0
44120,Removal of small intestine,1132.19,0.0
44121,Removal of small intestine,215.65,0.0
44125,Removal of small intestine,1093.58,0.0
44126,Enterectomy w/o taper cong,2277.02,0.0
44127,Enterectomy w/taper cong,2618.14,0.0
44128,Enterectomy cong add-on,217.65,0.0
44130,Bowel to bowel fusion,1226.37,0.0
44132,Enterectomy cadaver donor,0.0,0.0
44133,Enterectomy live donor,0.0,0.0
44135,Intestine transplnt cadaver,0.0,0.0
44136,Intestine transplant live,0.0,0.0
44137,Remove intestinal allograft,0.0,0.0
44139,Mobilization of colon,106.5,0.0
44140,Partial removal of colon,1245.67,0.0
44141,Partial removal of colon,1684.97,0.0
44143,Partial removal of colon,1525.22,0.0
44144,Partial removal of colon,1628.72,0.0
44145,Partial removal of colon,1509.91,0.0
44146,Partial removal of colon,1934.9,0.0
44147,Partial removal of colon,1752.52,0.0
44150,Removal of colon,1724.24,0.0
44151,Removal of colon/ileostomy,2003.79,0.0
44155,Removal of colon/ileostomy,1913.27,0.0
44156,Removal of colon/ileostomy,2139.9,0.0
44157,Colectomy w/ileoanal anast,2034.74,0.0
44158,Colectomy w/neo-rectum pouch,2083.66,0.0
44160,Removal of colon,1153.15,0.0
44180,Lap enterolysis,861.29,0.0
44186,Lap jejunostomy,622.67,0.0
44187,Lap ileo/jejuno-stomy,1021.03,0.0
44188,Lap colostomy,1135.51,0.0
44202,Lap enterectomy,1284.28,0.0
44203,Lap resect s/intestine addl,215.32,0.0
44204,Laparo partial colectomy,1408.08,0.0
44205,Lap colectomy part w/ileum,1221.71,0.0
44206,Lap part colectomy w/stoma,1594.78,0.0
44207,L colectomy/coloproctostomy,1643.37,0.0
44208,L colectomy/coloproctostomy,1795.46,0.0
44210,Laparo total proctocolectomy,1621.73,0.0
44211,Lap colectomy w/proctectomy,1920.26,0.0
44212,Laparo total proctocolectomy,1855.36,0.0
44213,Lap mobil splenic fl add-on,164.4,0.0
44227,Lap close enterostomy,1513.91,0.0
44238,Unlisted laps px intestine,0.0,0.0
44300,Open bowel to skin,793.4,0.0
44310,Ileostomy/jejunostomy,964.12,0.0
44312,Revision of ileostomy,566.09,0.0
44314,Revision of ileostomy,932.17,0.0
44316,Devise bowel pouch,1319.55,0.0
44320,Colostomy,1117.88,0.0
44322,Colostomy with biopsies,980.1,0.0
44340,Revision of colostomy,605.03,0.0
44345,Revision of colostomy,983.09,0.0
44346,Revision of colostomy,1096.24,0.0
44360,Small bowel endoscopy,127.13,0.0
44361,Small bowel endoscopy/biopsy,140.11,0.0
44363,Small bowel endoscopy,169.06,0.0
44364,Small bowel endoscopy,179.71,0.0
44365,Small bowel endoscopy,160.41,0.0
44366,Small bowel endoscopy,209.66,0.0
44369,Small bowel endoscopy,214.99,0.0
44370,Small bowel endoscopy/stent,234.62,0.0
44372,Small bowel endoscopy,211.33,0.0
44373,Small bowel endoscopy,169.73,0.0
44376,Small bowel endoscopy,247.6,0.0
44377,Small bowel endoscopy/biopsy,259.92,0.0
44378,Small bowel endoscopy,333.8,0.0
44379,S bowel endoscope w/stent,357.43,0.0
44380,Small bowel endoscopy br/wa,52.92,0.0
44381,Small bowel endoscopy br/wa,77.21,0.0
44382,Small bowel endoscopy,67.56,0.0
44384,Small bowel endoscopy,134.45,0.0
44385,Endoscopy of bowel pouch,67.23,0.0
44386,Endoscopy bowel pouch/biop,80.87,0.0
44388,Colonoscopy thru stoma spx,140.44,0.0
44389,Colonoscopy with biopsy,153.09,0.0
44390,Colonoscopy for foreign body,185.04,0.0
44391,Colonoscopy for bleeding,202.34,0.0
44392,Colonoscopy & polypectomy,179.05,0.0
44394,Colonoscopy w/snare,199.01,0.0
44401,Colonoscopy with ablation,212.33,0.0
44402,Colonoscopy w/stent plcmt,228.3,0.0
44403,Colonoscopy w/resection,264.91,0.0
44404,Colonoscopy w/injection,152.42,0.0
44405,Colonoscopy w/dilation,162.07,0.0
44406,Colonoscopy w/ultrasound,201.34,0.0
44407,Colonoscopy w/ndl aspir/bx,240.28,0.0
44408,Colonoscopy w/decompression,203.01,0.0
44500,Intro gastrointestinal tube,16.31,0.0
44602,Suture small intestine,1285.61,0.0
44603,Suture small intestine,1478.96,0.0
44604,Suture large intestine,971.11,0.0
44605,Repair of bowel lesion,1213.39,0.0
44615,Intestinal stricturoplasty,991.41,0.0
44620,Repair bowel opening,801.05,0.0
44625,Repair bowel opening,930.18,0.0
44626,Repair bowel opening,1451.01,0.0
44640,Repair bowel-skin fistula,1279.28,0.0
44650,Repair bowel fistula,1318.55,0.0
44660,Repair bowel-bladder fistula,1212.06,0.0
44661,Repair bowel-bladder fistula,1409.08,0.0
44680,Surgical revision intestine,1005.72,0.0
44700,Suspend bowel w/prosthesis,913.2,0.0
44701,Intraop colon lavage add-on,151.76,0.0
44715,Prepare donor intestine,0.0,0.0
44720,Prep donor intestine/venous,245.27,0.0
44721,Prep donor intestine/artery,343.12,0.0
44799,Unlisted px small intestine,0.0,0.0
44800,Excision of bowel pouch,737.15,0.0
44820,Excision of mesentery lesion,805.38,0.0
44850,Repair of mesentery,706.87,0.0
44899,Unlisted px meckel's dvrtclm,0.0,0.0
44900,I&d appendix abscess open,741.15,0.0
44950,Appendectomy,603.37,0.0
44955,Appendectomy add-on,74.55,0.0
44960,Appendectomy,822.02,0.0
44970,Laparoscopy appendectomy,576.08,0.0
44979,Unlisted laps px appendix,0.0,0.0
45000,Drainage of pelvic abscess,411.34,0.0
45005,Drainage of rectal abscess,173.06,0.0
45020,Drainage of rectal abscess,549.79,0.0
45100,Biopsy of rectum,301.18,0.0
45108,Anorectal myomectomy,371.4,0.0
45110,Removal of rectum,1666.33,0.0
45111,Partial removal of rectum,1007.05,0.0
45112,Removal of rectum,1634.71,0.0
45113,Partial proctectomy,1689.29,0.0
45114,Partial removal of rectum,1682.3,0.0
45116,Partial removal of rectum,1401.75,0.0
45119,Remove rectum w/reservoir,1701.27,0.0
45120,Removal of rectum,1492.61,0.0
45121,Removal of rectum and colon,1624.4,0.0
45123,Partial proctectomy,1029.02,0.0
45126,Pelvic exenteration,2473.7,0.0
45130,Excision of rectal prolapse,1001.06,0.0
45135,Excision of rectal prolapse,1191.76,0.0
45136,Excise ileoanal reservior,1629.06,0.0
45150,Excision of rectal stricture,416.67,0.0
45160,Excision of rectal lesion,972.77,0.0
45171,Exc rect tum transanal part,609.69,0.0
45172,Exc rect tum transanal full,792.06,0.0
45190,Destruction rectal tumor,669.93,0.0
45300,Proctosigmoidoscopy dx,44.93,0.0
45303,Proctosigmoidoscopy dilate,79.87,0.0
45305,Proctosigmoidoscopy w/bx,68.89,0.0
45307,Proctosigmoidoscopy fb,95.51,0.0
45308,Proctosigmoidoscopy removal,81.2,0.0
45309,Proctosigmoidoscopy removal,85.86,0.0
45315,Proctosigmoidoscopy removal,99.84,0.0
45317,Proctosigmoidoscopy bleed,102.17,0.0
45320,Proctosigmoidoscopy ablate,99.17,0.0
45321,Proctosigmoidoscopy volvul,97.84,0.0
45327,Proctosigmoidoscopy w/stent,109.49,0.0
45330,Diagnostic sigmoidoscopy,53.58,0.0
45331,Sigmoidoscopy and biopsy,66.56,0.0
45332,Sigmoidoscopy w/fb removal,95.51,0.0
45333,Sigmoidoscopy & polypectomy,86.2,0.0
45334,Sigmoidoscopy for bleeding,105.5,0.0
45335,Sigmoidoscopy w/submuc inj,62.23,0.0
45337,Sigmoidoscopy & decompress,99.51,0.0
45338,Sigmoidoscopy w/tumr remove,108.49,0.0
45340,Sig w/tndsc balloon dilation,72.22,0.0
45341,Sigmoidoscopy w/ultrasound,111.16,0.0
45342,Sigmoidoscopy w/us guide bx,151.09,0.0
45346,Sigmoidoscopy w/ablation,142.77,0.0
45347,Sigmoidoscopy w/plcmt stent,136.12,0.0
45349,Sigmoidoscopy w/resection,174.72,0.0
45350,Sgmdsc w/band ligation,91.52,0.0
45378,Diagnostic colonoscopy,164.07,0.0
45379,Colonoscopy w/fb removal,209.33,0.0
45380,Colonoscopy and biopsy,177.05,0.0
45381,Colonoscopy submucous njx,177.05,0.0
45382,Colonoscopy w/control bleed,225.97,0.0
45384,Colonoscopy w/lesion removal,202.68,0.0
45385,Colonoscopy w/lesion removal,222.64,0.0
45386,Colonoscopy w/balloon dilat,186.7,0.0
45388,Colonoscopy w/ablation,237.62,0.0
45389,Colonoscopy w/stent plcmt,252.26,0.0
45390,Colonoscopy w/resection,289.2,0.0
45391,Colonoscopy w/endoscope us,225.31,0.0
45392,Colonoscopy w/endoscopic fnb,264.91,0.0
45393,Colonoscopy w/decompression,217.65,0.0
45395,Lap removal of rectum,1792.79,0.0
45397,Lap remove rectum w/pouch,1934.9,0.0
45398,Colonoscopy w/band ligation,208.67,0.0
45399,Unlisted procedure colon,0.0,0.0
45400,Laparoscopic proc,1040.67,0.0
45402,Lap proctopexy w/sig resect,1387.78,0.0
45499,Laparoscope proc rectum,0.0,0.0
45500,Repair of rectum,568.09,0.0
45505,Repair of rectum,592.05,0.0
45520,Treatment of rectal prolapse,37.61,0.0
45540,Correct rectal prolapse,970.78,0.0
45541,Correct rectal prolapse,887.58,0.0
45550,Repair rectum/remove sigmoid,1347.51,0.0
45560,Repair of rectocele,631.32,0.0
45562,Exploration/repair of rectum,1119.21,0.0
45563,Exploration/repair of rectum,1564.16,0.0
45800,Repair rect/bladder fistula,1205.07,0.0
45805,Repair fistula w/colostomy,1388.11,0.0
45820,Repair rectourethral fistula,1207.73,0.0
45825,Repair fistula w/colostomy,1457.0,0.0
45900,Reduction of rectal prolapse,210.66,0.0
45905,Dilation of anal sphincter,168.4,0.0
45910,Dilation of rectal narrowing,187.37,0.0
45915,Remove rectal obstruction,230.96,0.0
45990,Surg dx exam anorectal,99.17,0.0
45999,Unlisted procedure rectum,0.0,0.0
46020,Placement of seton,110.49,0.0
46030,Removal anal seton oth mrk,80.2,0.0
46040,I&d ischiorct&/perirct absc,433.31,0.0
46045,I&d absc tranal under anes,445.95,0.0
46050,I&d perianal abscess supfc,103.17,0.0
46060,I&d ischiorectal/ntrmrl absc,489.88,0.0
46070,Incision anal septum infant,288.54,0.0
46080,Sphnctrotmy anal div sphnctr,149.43,0.0
46083,Inc thrombosed hroid xtrnl,107.16,0.0
46200,Removal of anal fissure,346.44,0.0
46220,Excise anal ext tag/papilla,119.14,0.0
46221,Ligation of hemorrhoid(s),196.35,0.0
46230,Removal of anal tags,165.73,0.0
46250,Remove ext hem groups 2+,317.49,0.0
46255,Remove int/ext hem 1 group,349.44,0.0
46257,Remove in/ex hem grp & fiss,414.34,0.0
46258,Remove in/ex hem grp w/fistu,479.23,0.0
46260,Remove in/ex hem groups 2+,477.9,0.0
46261,Remove in/ex hem grps & fiss,513.51,0.0
46262,Remove in/ex hem grps w/fist,585.73,0.0
46270,Remove anal fist subq,406.68,0.0
46275,Remove anal fist inter,423.65,0.0
46280,Remove anal fist complex,480.9,0.0
46285,Remove anal fist 2 stage,425.32,0.0
46288,Repair anal fistula,550.45,0.0
46320,Removal of hemorrhoid clot,107.83,0.0
46500,Injection into hemorrhoid(s),193.69,0.0
46505,Chemodenervation anal musc,245.61,0.0
46600,Diagnostic anoscopy spx,40.27,0.0
46601,Diagnostic anoscopy,85.2,0.0
46604,Anoscopy and dilation,62.23,0.0
46606,Anoscopy and biopsy,70.89,0.0
46607,Diagnostic anoscopy & biopsy,112.82,0.0
46608,Anoscopy remove for body,81.2,0.0
46610,Anoscopy remove lesion,75.88,0.0
46611,Anoscopy,74.55,0.0
46612,Anoscopy remove lesions,90.19,0.0
46614,Anoscopy control bleeding,61.24,0.0
46615,Anoscopy,83.53,0.0
46700,Repair of anal stricture,637.31,0.0
46705,Repair of anal stricture,574.41,0.0
46706,Repr of anal fistula w/glue,177.38,0.0
46707,Repair anorectal fist w/plug,511.51,0.0
46710,Repr per/vag pouch sngl proc,1063.96,0.0
46712,Repr per/vag pouch dbl proc,2069.35,0.0
46715,Rep perf anoper fistu,552.12,0.0
46716,Rep perf anoper/vestib fistu,1210.73,0.0
46730,Construction of absent anus,1900.62,0.0
46735,Construction of absent anus,2169.19,0.0
46740,Construction of absent anus,2064.69,0.0
46742,Repair of imperforated anus,2366.21,0.0
46744,Repair of cloacal anomaly,3292.06,0.0
46746,Repair of cloacal anomaly,3615.54,0.0
46748,Repair of cloacal anomaly,3908.74,0.0
46750,Repair of anal sphincter,684.57,0.0
46751,Repair of anal sphincter,661.61,0.0
46753,Reconstruction of anus,612.35,0.0
46754,Removal of suture from anus,238.95,0.0
46760,Repair of anal sphincter,1044.99,0.0
46761,Repair of anal sphincter,827.01,0.0
46900,Destruction anal lesion(s),131.79,0.0
46910,Destruction anal lesion(s),129.46,0.0
46916,Cryosurgery anal lesion(s),121.8,0.0
46917,Laser surgery anal lesions,120.47,0.0
46922,Excision of anal lesion(s),133.79,0.0
46924,Destruction anal lesion(s),171.39,0.0
46930,Destroy internal hemorrhoids,157.08,0.0
46940,Treatment of anal fissure,136.12,0.0
46942,Treatment of anal fissure,123.14,0.0
46945,Int hrhc lig 1 hroid w/o img,349.11,0.0
46946,Int hrhc lig 2+hroid w/o img,382.39,0.0
46947,Hemorrhoidopexy by stapling,378.06,0.0
46948,Int hrhc tranal dartlzj 2+,443.96,0.0
46999,Unlisted procedure anus,0.0,0.0
47000,Needle biopsy of liver perq,76.21,0.0
47001,Ndl biopsy lvr tm oth maj px,92.19,0.0
47010,Hepatot opn drg absc/cst 1/2,1138.84,0.0
47015,Lapt aspir&/njx hep prst cst,1100.24,0.0
47100,Wedge biopsy of liver,811.7,0.0
47120,Partial removal of liver,2158.87,0.0
47122,Extensive removal of liver,3135.97,0.0
47125,Partial removal of liver,2816.15,0.0
47130,Partial removal of liver,3012.17,0.0
47135,Transplantation of liver,5020.62,0.0
47140,Partial removal donor liver,3332.99,0.0
47141,Partial removal donor liver,3970.97,0.0
47142,Partial removal donor liver,4359.68,0.0
47143,Prep donor liver whole,0.0,0.0
47144,Prep donor liver 3-segment,0.0,0.0
47145,Prep donor liver lobe split,0.0,0.0
47146,Prep donor liver/venous,293.86,0.0
47147,Prep donor liver/arterial,342.45,0.0
47300,Surgery for liver lesion,1068.95,0.0
47350,Repair liver wound,1280.95,0.0
47360,Repair liver wound,1738.55,0.0
47361,Repair liver wound,2759.58,0.0
47362,Repair liver wound,1333.2,0.0
47370,Laparo ablate liver tumor rf,1168.13,0.0
47371,Laparo ablate liver cryosurg,1178.11,0.0
47379,Unlisted laps px liver,0.0,0.0
47380,Open ablate liver tumor rf,1339.52,0.0
47381,Open ablate liver tumor cryo,1377.79,0.0
47382,Percut ablate liver rf,638.31,0.0
47383,Perq abltj lvr cryoablation,401.69,0.0
47384,Abltj ire liver 1+ tum perq,422.66,0.0
47399,Unlisted procedure liver,0.0,0.0
47400,Incision of liver duct,1986.15,0.0
47420,Incision of bile duct,1234.36,0.0
47425,Incision of bile duct,1279.95,0.0
47460,Incise bile duct sphincter,1191.76,0.0
47480,Incision of gallbladder,834.66,0.0
47490,Incision of gallbladder,297.19,0.0
47531,Injection for cholangiogram,61.57,0.0
47532,Injection for cholangiogram,182.04,0.0
47533,Plmt biliary drainage cath,225.97,0.0
47534,Plmt biliary drainage cath,315.83,0.0
47535,Conversion ext bil drg cath,168.73,0.0
47536,Exchange biliary drg cath,114.15,0.0
47537,Removal biliary drg cath,83.53,0.0
47538,Perq plmt bile duct stent,201.34,0.0
47539,Perq plmt bile duct stent,365.41,0.0
47540,Perq plmt bile duct stent,375.07,0.0
47541,Plmt access bil tree sm bwl,292.53,0.0
47542,Dilate biliary duct/ampulla,116.81,0.0
47543,Endoluminal bx biliary tree,122.47,0.0
47544,Removal duct glbldr calculi,134.12,0.0
47550,Bile duct endoscopy add-on,144.44,0.0
47552,Biliary endo perq dx w/speci,253.93,0.0
47553,Biliary endoscopy thru skin,251.6,0.0
47554,Biliary endoscopy thru skin,395.03,0.0
47555,Biliary endoscopy thru skin,299.52,0.0
47556,Biliary endoscopy thru skin,339.46,0.0
47562,Laparoscopic cholecystectomy,629.66,0.0
47563,Laparo cholecystectomy/graph,681.91,0.0
47564,Laparo cholecystectomy/explr,1057.64,0.0
47570,Laparo cholecystoenterostomy,733.49,0.0
47579,Unlisted laps px biliary trc,0.0,0.0
47600,Cholecystectomy,1006.72,0.0
47605,Cholecystectomy w/cholang,1057.64,0.0
47610,Removal of gallbladder,1169.46,0.0
47612,Removal of gallbladder,1187.1,0.0
47620,Removal of gallbladder,1278.28,0.0
47700,Exploration of bile ducts,1004.72,0.0
47701,Bile duct revision,1614.41,0.0
47711,Excision of bile duct tumor,1442.02,0.0
47712,Excision of bile duct tumor,1846.37,0.0
47715,Excision of bile duct cyst,1249.33,0.0
47720,Fuse gallbladder & bowel,1092.25,0.0
47721,Fuse upper gi structures,1271.3,0.0
47740,Fuse gallbladder & bowel,1234.02,0.0
47741,Fuse gallbladder & bowel,1379.79,0.0
47760,Fuse bile ducts and bowel,2070.35,0.0
47765,Fuse liver ducts & bowel,2783.21,0.0
47780,Fuse bile ducts and bowel,2275.35,0.0
47785,Fuse bile ducts and bowel,2961.59,0.0
47800,Reconstruction of bile ducts,1458.33,0.0
47801,Placement bile duct support,1034.01,0.0
47900,Suture bile duct injury,1293.26,0.0
47999,Unlisted px biliary tract,0.0,0.0
48000,Drainage of abdomen,1740.54,0.0
48001,Placement of drain pancreas,2120.93,0.0
48020,Removal of pancreatic stone,1109.89,0.0
48100,Biopsy of pancreas open,840.99,0.0
48102,Needle biopsy pancreas,203.01,0.0
48105,Resect/debride pancreas,2546.59,0.0
48120,Removal of pancreas lesion,1043.33,0.0
48140,Partial removal of pancreas,1451.34,0.0
48145,Partial removal of pancreas,1517.57,0.0
48146,Pancreatectomy,1761.51,0.0
48148,Removal of pancreatic duct,1173.79,0.0
48150,Partial removal of pancreas,2860.75,0.0
48152,Pancreatectomy,2663.4,0.0
48153,Pancreatectomy,2852.43,0.0
48154,Pancreatectomy,2674.71,0.0
48155,Removal of pancreas,1705.27,0.0
48400,Injection intraop add-on,94.85,0.0
48500,Surgery of pancreatic cyst,1087.92,0.0
48510,Drain pancreatic pseudocyst,1040.0,0.0
48520,Fuse pancreas cyst and bowel,1030.68,0.0
48540,Fuse pancreas cyst and bowel,1216.05,0.0
48545,Pancreatorrhaphy,1258.98,0.0
48547,Duodenal exclusion,1659.01,0.0
48548,Fuse pancreas and bowel,1551.51,0.0
48551,Prep donor pancreas,0.0,0.0
48552,Prep donor pancreas/venous,210.66,0.0
48554,Transpl allograft pancreas,2551.58,0.0
48556,Removal allograft pancreas,1241.68,0.0
48999,Unlisted procedure pancreas,0.0,0.0
49000,Exploration of abdomen,726.17,0.0
49002,Reopening of abdomen,970.78,0.0
49010,Exploration behind abdomen,861.29,0.0
49013,Prpertl pel pack hemrrg trma,408.68,0.0
49014,Reexploration pelvic wound,344.78,0.0
49020,Drainage abdom abscess open,1482.62,0.0
49040,Drain open abdom abscess,955.47,0.0
49060,Drain open retroperi abscess,1022.36,0.0
49062,Drain to peritoneal cavity,730.83,0.0
49082,Abd paracentesis,70.89,0.0
49083,Abd paracentesis w/imaging,92.52,0.0
49084,Peritoneal lavage,95.51,0.0
49180,Biopsy abdominal mass,70.89,0.0
49185,Sclerotx fluid collection,104.83,0.0
49186,Opn exc/dstr ntra-abd 5 cm/<,1217.05,0.0
49187,Opn exc/dstr ntra-abd 5.1-10,1540.86,0.0
49188,Opn exc/dst ntra-abd 10.1-20,1845.71,0.0
49189,Opn exc/dst ntra-abd 20.1-30,2139.57,0.0
49190,Opn exc/dstr ntra-abd >30 cm,2630.78,0.0
49215,Excise sacral spine tumor,1996.13,0.0
49250,Excision of umbilicus,566.09,0.0
49255,Removal of omentum,749.13,0.0
49320,Diag laparo separate proc,315.16,0.0
49321,Laparoscopy biopsy,328.14,0.0
49322,Laparoscopy aspiration,354.1,0.0
49323,Laparo drain lymphocele,602.04,0.0
49324,Lap insert tunnel ip cath,364.75,0.0
49325,Lap revision perm ip cath,387.38,0.0
49326,Lap w/omentopexy add-on,168.73,0.0
49327,Lap ins device for rt,116.15,0.0
49329,Unlstd laps px abd pertm&omn,0.0,0.0
49400,Air injection into abdomen,78.21,0.0
49402,Remove foreign body adbomen,796.72,0.0
49405,Image cath fluid colxn visc,166.07,0.0
49406,Image cath fluid peri/retro,166.07,0.0
49407,Image cath fluid trns/vgnl,179.38,0.0
49411,Ins mark abd/pel for rt perq,157.75,0.0
49412,Ins device for rt guide open,73.55,0.0
49418,Insert tun ip cath perc,174.05,0.0
49419,Insert tun ip cath w/port,390.04,0.0
49421,Ins tun ip cath for dial opn,206.0,0.0
49422,Remove tunneled ip cath,201.01,0.0
49423,Exchange drainage catheter,60.57,0.0
49424,Assess cyst contrast inject,31.95,0.0
49425,Insert abdomen-venous drain,743.81,0.0
49426,Revise abdomen-venous shunt,640.31,0.0
49427,Injection abdominal shunt,35.28,0.0
49428,Ligation of shunt,410.01,0.0
49429,Removal of shunt,432.97,0.0
49435,Insert subq exten to ip cath,105.5,0.0
49436,Embedded ip cath exit-site,177.05,0.0
49440,Place gastrostomy tube perc,177.72,0.0
49441,Place duod/jej tube perc,216.65,0.0
49442,Place cecostomy tube perc,177.72,0.0
49446,Change g-tube to g-j perc,125.8,0.0
49450,Replace g/c tube perc,56.24,0.0
49451,Replace duod/jej tube perc,75.88,0.0
49452,Replace g-j tube perc,116.48,0.0
49460,Fix g/colon tube w/device,42.6,0.0
49465,Fluoro exam of g/colon tube,25.63,0.0
49491,Rpr hern preemie reduc,761.11,0.0
49492,Rpr ing hern premie blocked,907.88,0.0
49495,Rpr ing hernia baby reduc,398.03,0.0
49496,Rpr ing hernia baby blocked,594.05,0.0
49500,Rpr ing hernia init reduce,411.01,0.0
49501,Rpr ing hernia init blocked,584.4,0.0
49505,Prp i/hern init reduc >5 yr,506.19,0.0
49507,Prp i/hern init block >5 yr,566.09,0.0
49520,Rerepair ing hernia reduce,606.03,0.0
49521,Rerepair ing hernia blocked,682.57,0.0
49525,Repair ing hernia sliding,552.45,0.0
49540,Repair lumbar hernia,641.31,0.0
49550,Rpr rem hernia init reduce,556.44,0.0
49553,Rpr fem hernia init blocked,606.69,0.0
49555,Rerepair fem hernia reduce,581.4,0.0
49557,Rerepair fem hernia blocked,689.89,0.0
49591,Rpr aa hrn 1st < 3 cm rdc,314.5,0.0
49592,Rpr aa hrn 1st < 3 ncr/strn,435.3,0.0
49593,Rpr aa hrn 1st 3-10 rdc,523.16,0.0
49594,Rpr aa hrn 1st 3-10 ncr/strn,679.91,0.0
49595,Rpr aa hrn 1st > 10 rdc,701.88,0.0
49596,Rpr aa hrn 1st > 10 ncr/strn,933.17,0.0
49600,Repair umbilical lesion,701.21,0.0
49605,Repair umbilical lesion,4474.83,0.0
49606,Repair umbilical lesion,1056.31,0.0
49610,Repair umbilical lesion,660.28,0.0
49611,Repair umbilical lesion,588.06,0.0
49613,Rpr aa hrn rcr < 3 rdc,385.72,0.0
49614,Rpr aa hrn rcr < 3 ncr/strn,522.16,0.0
49615,Rpr aa hrn rcr 3-10 rdc,581.73,0.0
49616,Rpr aa hrn rcr 3-10 ncr/strn,780.42,0.0
49617,Rpr aa hrn rcr > 10 rdc,805.38,0.0
49618,Rpr aa hrn rcr > 10 ncr/strn,1127.53,0.0
49621,Rpr parastomal hernia rdc,680.91,0.0
49622,Rpr parastomal hrna ncr/strn,846.64,0.0
49623,Rmvl ninfct mesh hernia rpr,183.37,0.0
49650,Lap ing hernia repair init,422.66,0.0
49651,Lap ing hernia repair recur,548.12,0.0
49659,Unlstd laps px hrnap hrnrphy,0.0,0.0
49900,Repair of abdominal wall,797.39,0.0
49904,Omental flap extra-abdom,1283.61,0.0
49905,Omental flap intra-abdom,313.83,0.0
49906,Free omental flap microvasc,0.0,0.0
49999,Unlisted px abd pertm&omn,0.0,0.0
50010,Renal exploration,638.98,0.0
50020,Drg perirnl/renal absc open,912.87,0.0
50040,Nfros nfrot w/drg,830.0,0.0
50045,Nephrotomy w/exploration,836.33,0.0
50060,Nl removal calculus,1015.37,0.0
50065,Nl sec surg operj calculus,1074.28,0.0
50070,Nl comp cgen kdn abnormality,1053.98,0.0
50075,Nl rmvl lg staghorn calculus,1291.93,0.0
